Número de Incendio,Clave del incendio,Grados,Minutos,Segundos,Grados,Minutos,Segundos,Clave municipio,Estado,Municipio,Predio,Causa,Fecha Inicio,Fecha Termino,Mes Acontecimiento,Duración días,Tipo de incendio,Tipo Vegetacion,Tipo Impacto,Arbolado Adulto,Renuevo,Arbustivo,Herbaceo,Hojarasca,Suelo Organico,Total Hectareas,Tamaño,Deteccion,Llegada,Duracion HMS,Duracion H,Costos MXN,Superficie Salvada,CO2 emitido,CO2 Evito emitir,Region
116,17-02-0116,31,53,19.3,116,33,31.1,1,Baja California,Ensenada,Fracc Vista al Sol,QUEMA DE BASUREROS,08/08/2017,08/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,1,2,0,0,3,0 a 5 Hectáreas,00:10:00,00:40:00,02:20:00,2.33,8321.8,38.11,31.05,473.27,Noroeste
135,17-02-0135,32,31,36.08,116,25,44,3,Baja California,Tecate,Lomatova 2,QUEMA DE BASUREROS,30/08/2017,30/08/2017,agosto,1 Día,Superficial,Chaparral - ML,IMPACTO MÍNIMO,0,0,1,0,0,0,1,0 a 5 Hectáreas,00:05:00,00:05:00,02:30:00,2.5,4460.15,15.24,80.26,1223.32,Noroeste
607,17-09-0607,19,7,37.1,98,59,47.6,9,Ciudad de México,Milpa Alta,Santa Ana Tlacotenco,ACTIVIDADES AGROPECUARIAS,07/08/2017,07/08/2017,agosto,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,01:30:00,02:35:00,2.58,2881,15.24,53.24,811.43,Centro
132,17-02-0132,32,27,46.6,117,6,10.32,1,Baja California,Ensenada,Colonia Santa Fe,QUEMA DE BASUREROS,28/08/2017,28/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:13:00,02:40:00,2.67,7573,15.24,12.42,189.31,Noroeste
188,17-30-0188,18,14,9.5,94,50,10.6,104,Veracruz,Mecayapan,Piedra Letra,OTRAS CAUSAS,03/08/2017,03/08/2017,agosto,1 Día,Superficial,Bosque de Encino-Pino - BQP,IMPACTO MÍNIMO,0,0,1,0,0,0,1,0 a 5 Hectáreas,00:49:00,00:41:00,02:40:00,2.67,1953,15.24,35.78,545.42,Centro
122,17-02-0122,32,0,5.31,111,50,17.38,1,Baja California,Ensenada,Km 89 Carretera Tijuana - Ensenada,QUEMA DE BASUREROS,11/08/2017,11/08/2017,agosto,1 Día,Superficial,Chaparral - ML,IMPACTO MÍNIMO,0,0,2,2,0,0,4,0 a 5 Hectáreas,00:05:00,00:05:00,02:45:00,2.75,59106,53.35,280.91,4281.61,Noroeste
128,17-02-0128,31,53,12.5,116,39,12.5,1,Baja California,Ensenada,Cerro Villas del Sol,INTENCIONAL,18/08/2017,18/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,0,3,0,0,3,0 a 5 Hectáreas,00:05:00,00:10:00,02:50:00,2.83,8173.93,45.73,37.26,567.92,Noroeste
120,17-02-0120,32,6,9.33,116,37,32.3,1,Baja California,Ensenada,Rancho el Temerario,QUEMA DE BASUREROS,09/08/2017,10/08/2017,agosto,2 a 3 Días,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,0,45,0,0,45,21 a 50 Hectáreas,00:10:00,00:10:00,03:08:00,3.13,31433,685.89,558.9,8518.82,Noroeste
133,17-02-0133,32,26,43.44,117,6,8.06,5,Baja California,Playas de Rosarito,Real del Mar,QUEMA DE BASUREROS,29/08/2017,29/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:10:00,00:19:00,03:10:00,3.17,9760,7.62,6.21,94.65,Noroeste
114,17-02-0114,31,53,59,116,36,16.5,1,Baja California,Ensenada,Cañon de Doña Petra,QUEMA DE BASUREROS,06/08/2017,06/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,1,2,0,0,2,0 a 5 Hectáreas,00:05:00,00:25:00,03:10:00,3.17,6601,30.48,24.84,378.61,Noroeste
121,17-02-0121,32,0,57.3,116,38,1.8,1,Baja California,Ensenada,Rancho El Chivato,QUEMA DE BASUREROS,10/08/2017,10/08/2017,agosto,1 Día,Superficial,Chaparral - ML,IMPACTO MÍNIMO,2,0,4,0,0,0,6,6 a 10 Hectáreas,00:10:00,00:10:00,03:10:00,3.17,5991.45,91.45,321.04,7339.89,Noroeste
125,17-02-0125,32,21,1.2,116,35,22.6,3,Baja California,Tecate,carretera vieja tecate ensenada ,FUMADORES,13/08/2017,13/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,5,26,0,0,31,21 a 50 Hectáreas,00:05:00,01:02:00,03:20:00,3.33,5936,472.5,385.02,5868.52,Noroeste
147,17-05-0147,26,50,59.4,102,5,53.4,7,Coahuila,Cuatro Ciénegas,Rancho Orozco,NATURALES,16/08/2017,17/08/2017,agosto,2 a 3 Días,Superficial,Matorral Desértico Rosetófilo - MDR,IMPACTO MÍNIMO,0,0,12,3,0,0,15,11 a 20 Hectáreas,03:00:00,14:00:00,04:00:00,4,10284,228.63,335.13,5108.04,Noreste
127,17-02-0127,32,22,23.5,116,56,46.8,4,Baja California,Tijuana,Blvd.2000,QUEMA DE BASUREROS,17/08/2017,17/08/2017,agosto,1 Día,Superficial,Chaparral - ML,IMPACTO MÍNIMO,0,0,7,0,0,0,7,6 a 10 Hectáreas,01:39:00,01:10:00,04:09:00,4.15,10741,99.07,521.69,7951.55,Noroeste
113,17-02-0113,32,26,57.19,116,54,15.85,4,Baja California,Tijuana,Abelardo L. Rodriguez,QUEMA DE BASUREROS,01/08/2017,01/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,3,6,0,0,9,6 a 10 Hectáreas,00:33:00,00:17:00,04:10:00,4.17,4165,137.18,111.78,1703.76,Noroeste
126,17-02-0126,31,37,58.7,116,28,43.39,1,Baja California,Ensenada,Rancho Espinoza,FUMADORES,17/08/2017,17/08/2017,agosto,1 Día,Superficial,Chaparral - ML,IMPACTO MÍNIMO,0,0,3,1,0,0,4,0 a 5 Hectáreas,00:05:00,00:05:00,04:15:00,4.25,20659,60.97,321.04,4893.26,Noroeste
608,17-09-0608,19,8,25,99,5,25,9,Ciudad de México,Milpa Alta,San Pablo Oztotepec,INTENCIONAL,18/08/2017,18/08/2017,agosto,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,13,0,0,13,11 a 20 Hectáreas,00:05:00,00:25:00,04:20:00,4.33,13369,198.15,692.07,10548.53,Centro
137,17-02-0137,32,33,17.9,116,35,22.3,3,Baja California,Tecate,Rancho El Manzanito,QUEMA DE BASUREROS,31/08/2017,31/08/2017,agosto,1 Día,Superficial,Chaparral - ML,IMPACTO MÍNIMO,0,0,13,0,0,0,13,11 a 20 Hectáreas,00:05:00,00:17:00,04:20:00,4.33,12368,194.95,1026.52,15646.21,Noroeste
14,17-03-0014,25,5,34.1,111,45,41.6,1,Baja California Sur,Comondú,Rancho Los Vázquez,QUEMA DE BASUREROS,10/08/2017,10/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,1,0,2,12,0,0,15,11 a 20 Hectáreas,00:05:00,00:05:00,05:00:00,5,7980,221.16,173.88,2746.85,Noroeste
124,17-02-0124,32,30,21.9,116,45,40.61,4,Baja California,Tijuana,Mesa redonda,QUEMA DE BASUREROS,13/08/2017,13/08/2017,agosto,1 Día,Superficial,Chaparral - ML,IMPACTO MÍNIMO,0,0,2,1,0,0,3,0 a 5 Hectáreas,00:05:00,00:05:00,05:00:00,5,7732.4,45.73,240.78,3669.95,Noroeste
149,17-05-0149,26,35,33.6,101,21,3.3,6,Coahuila,Castaños,Kilometro 153,OTRAS CAUSAS,29/08/2017,29/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:30:00,00:30:00,05:00:00,5,2049,7.62,6.21,94.65,Noreste
118,17-02-0118,32,23,59.27,116,59,3.02,4,Baja California,Tijuana,Ejido Lazaro Cardenas,INTENCIONAL,08/08/2017,08/08/2017,agosto,1 Día,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,20,80,0,0,100,Mayor a 100 Hectáreas,00:10:00,00:10:00,10:00:00,10,1977,1524.2,1242.01,18930.72,Noroeste
40,17-31-0040,21,8,23.18,89,58,50.46,38,Yucatán,Hunucmá,Ejido Sisal,CAZADORES,15/08/2017,22/08/2017,agosto,Mayor de 7 Días,Mixto,Vegetación Halófila (Hidrófila) - VHH,IMPACTO MODERADO,0,0,50,875,0,0,925,Mayor a 100 Hectáreas,03:20:00,01:40:00,11:45:00,11.75,209766,14098.85,11175.2,170332.44,Sureste
41,17-31-0041,21,27,21.4,87,35,35.12,96,Yucatán,Tizimín,Ejido sac - Bo,CAZADORES,19/08/2017,22/08/2017,agosto,4 a 7 Días,Mixto,Vegetación Halófila (Hidrófila) - VHH,IMPACTO MODERADO,0,0,0,1003,0,0,1003,Mayor a 100 Hectáreas,00:45:00,03:35:00,13:00:00,13,41740,15287.73,12117.54,184695.6,Sureste
148,17-05-0148,27,18,28.9,101,5,48.8,26,Coahuila,Progreso,El Chapoteo,OTRAS CAUSAS,22/08/2017,23/08/2017,agosto,2 a 3 Días,Superficial,Mezquital (Xerófilo) - MKX,IMPACTO MÍNIMO,0,0,2,0,0,0,2,0 a 5 Hectáreas,00:30:00,02:30:00,20:00:00,20,6598,30.48,44.68,681.07,Noreste
131,17-02-0131,31,3,40.9,115,50,29.2,1,Baja California,Ensenada,Rancho El Coyote,QUEMA DE BASUREROS,28/08/2017,29/08/2017,agosto,2 a 3 Días,Superficial,Chaparral - ML,IMPACTO MÍNIMO,0,0,50,0,0,0,50,21 a 50 Hectáreas,00:30:00,01:20:00,21:40:00,21.67,7897.5,762.1,4012.98,61165.79,Noroeste
146,17-05-0146,26,50,47.5,101,21,6,18,Coahuila,Monclova,Loma de Rebasa,NATURALES,02/08/2017,03/08/2017,agosto,2 a 3 Días,Superficial,Matorral Desértico Rosetófilo - MDR,IMPACTO MÍNIMO,0,0,2,0,0,0,2,0 a 5 Hectáreas,02:00:00,13:00:00,22:00:00,22,4349,30.48,44.68,681.07,Noreste
191,17-02-0191,32,19,19.27,116,53,24,3,Baja California,Tecate,El Gato 2,OTRAS CAUSAS,14/12/2017,16/12/2017,diciembre,2 a 3 Días,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,40,60,0,0,100,Mayor a 100 Hectáreas,16:00:00,02:00:00,00:00:00,0,19400,1524.2,1242.01,18930.72,Noroeste
206,17-30-0206,19,2,23.9,97,13,46.6,127,Veracruz,La Perla,Parque Nacional Pico de Orizaba,RESIDUOS DE APROVECHAMIENTO FORESTAL,21/12/2017,23/12/2017,diciembre,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,10,0,47,0,0,57,51 a 100 Hectáreas,01:00:00,01:30:00,00:00:00,0,14527,864.98,3021.15,46048.41,Centro
390,17-07-0390,16,17,21.2,93,52,30.8,9,Chiapas,Arriaga,Innominado,ACTIVIDADES AGROPECUARIAS,23/12/2017,24/12/2017,diciembre,2 a 3 Días,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,0,0,2,0,2,0 a 5 Hectáreas,01:00:00,14:30:00,00:00:00,0,12191,30.48,141.61,2158.4,Sureste
199,17-30-0199,19,5,9.2,97,15,20.4,29,Veracruz,Calcahualco,Parque Nacional Pico de Orizaba,FOGATAS,13/12/2017,14/12/2017,diciembre,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,3,0,44,0,0,47,21 a 50 Hectáreas,00:30:00,15:00:00,00:00:00,0,10969,708.75,2475.48,37731.3,Centro
632,17-09-0632,19,19,16.8,98,58,17.5,11,Ciudad de México,Tláhuac,Santa Catarina,INTENCIONAL,12/12/2017,12/12/2017,diciembre,1 Día,Superficial,Matorral Submontano - MSM,IMPACTO MÍNIMO,0,1,0,2,0,0,3,0 a 5 Hectáreas,00:05:00,00:15:00,00:34:00,0.57,3655,51.82,75.96,1157.82,Centro
380,17-29-0380,19,15,0.9,98,6,21.4,50,Tlaxcala,San Francisco Tetlanohcan,San Francisco,FOGATAS,24/12/2017,24/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:10:00,00:35:00,0.58,1796.7,11.43,39.93,608.57,Centro
622,17-09-0622,19,30,22.49,99,6,39.13,5,Ciudad de México,Gustavo A. Madero,Parque Nacional Tepeyac,INTENCIONAL,08/12/2017,08/12/2017,diciembre,1 Día,Superficial,Bosque Inducido - BI,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:10:00,00:37:00,0.62,1068,2.29,1.77,26.9,Centro
629,17-09-0629,19,7,59.2,99,11,20.3,12,Ciudad de México,Tlalpan,San Miguel Topilejo,INTENCIONAL,12/12/2017,12/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:15:00,00:45:00,0.75,1936,1.52,5.32,81.14,Centro
618,17-09-0618,19,29,31.68,99,6,42.43,5,Ciudad de México,Gustavo A. Madero,Parque Nacional Tepeyac,INTENCIONAL,06/12/2017,06/12/2017,diciembre,1 Día,Superficial,Bosque Inducido - BI,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:20:00,00:48:00,0.8,1068,3.05,2.35,35.87,Centro
382,17-29-0382,19,15,34.9,98,7,10.2,50,Tlaxcala,San Francisco Tetlanohcan,Muñoztla,ACTIVIDADES AGROPECUARIAS,26/12/2017,26/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:05:00,00:55:00,0.92,1556.7,11.43,39.93,608.57,Centro
193,17-02-0193,32,7,7.2,116,38,2.8,1,Baja California,Ensenada,EJ. SAN JOSE DE LA ZORRA,OTRAS CAUSAS,28/12/2017,29/12/2017,diciembre,2 a 3 Días,Superficial,Chaparral - ML,IMPACTO MÍNIMO,0,0,60,0,0,0,60,51 a 100 Hectáreas,00:30:00,01:10:00,01:00:00,1,12900,914.52,4815.57,73398.94,Noroeste
625,17-09-0625,19,29,44.1,99,6,17.3,5,Ciudad de México,Gustavo A. Madero,Parque Nacional Tepeyac,INTENCIONAL,11/12/2017,11/12/2017,diciembre,1 Día,Superficial,Bosque Inducido - BI,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:16:00,01:00:00,1,2353,15.24,11.77,179.36,Centro
650,17-09-0650,19,19,43.6,98,59,38.1,7,Ciudad de México,Iztapalapa,San Miguel Teotongo,INTENCIONAL,26/12/2017,26/12/2017,diciembre,1 Día,Superficial,Matorral Submontano - MSM,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:11:00,01:03:00,1.05,5808,11.43,16.76,255.4,Centro
636,17-09-0636,19,8,43.6,99,10,14.9,12,Ciudad de México,Tlalpan,San Miguel Topilejo,INTENCIONAL,18/12/2017,18/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:25:00,01:05:00,1.08,2153,1.52,5.32,81.14,Centro
626,17-09-0626,19,7,54.1,99,11,31.3,12,Ciudad de México,Tlalpan,San Miguel Topilejo,INTENCIONAL,11/12/2017,11/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:15:00,01:05:00,1.08,1719,3.81,13.31,202.86,Centro
381,17-29-0381,19,15,9.5,98,6,12.5,50,Tlaxcala,San Francisco Tetlanohcan,San Francisco,ACTIVIDADES AGROPECUARIAS,26/12/2017,26/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:10:00,00:10:00,01:10:00,1.17,1556.7,15.24,53.24,811.43,Centro
645,17-09-0645,19,8,10.7,99,10,59.5,12,Ciudad de México,Tlalpan,San Miguel Topilejo,INTENCIONAL,22/12/2017,22/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:29:00,01:20:00,1.33,1936,1.52,5.32,81.14,Centro
630,17-09-0630,19,8,23.1,99,1,39.9,9,Ciudad de México,Milpa Alta,San Lorenzo Tlacoyucan,INTENCIONAL,12/12/2017,12/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:29:00,01:22:00,1.37,5391,1.83,6.39,97.37,Centro
375,17-29-0375,19,15,7.6,98,6,18.4,10,Tlaxcala,Chiautempan,San Francisco,ACTIVIDADES AGROPECUARIAS,15/12/2017,15/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,1,0,0,0,1,0 a 5 Hectáreas,00:10:00,00:15:00,01:25:00,1.42,2634.5,15.24,53.24,811.43,Centro
631,17-09-0631,19,20,0.8,98,58,21.1,7,Ciudad de México,Iztapalapa,San Miguel Teotongo,INTENCIONAL,12/12/2017,12/12/2017,diciembre,1 Día,Superficial,Matorral Submontano - MSM,IMPACTO MÍNIMO,0,1,0,2,0,0,2,0 a 5 Hectáreas,00:05:00,00:15:00,01:27:00,1.45,3021,33.53,49.15,749.18,Centro
639,17-09-0639,19,11,33.2,99,16,4.9,12,Ciudad de México,Tlalpan,Ajusco,ACTIVIDADES AGROPECUARIAS,20/12/2017,20/12/2017,diciembre,1 Día,Superficial,Bosque de Oyamel - BA,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:36:00,01:30:00,1.5,4030,5.33,25.43,387.62,Centro
515,17-21-0515,19,4,24.7,98,21,25,140,Puebla,San Pedro Cholula,Desconocido,FUMADORES,26/12/2017,26/12/2017,diciembre,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:15:00,00:20:00,01:30:00,1.5,2200,15.24,35.78,545.42,Centro
379,17-29-0379,19,15,19.9,97,58,16.8,13,Tlaxcala,Huamantla,Pilares,ACTIVIDADES AGROPECUARIAS,22/12/2017,22/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,2,0,0,2,0 a 5 Hectáreas,00:10:00,00:30:00,01:30:00,1.5,1547.16,30.48,106.47,1622.85,Centro
627,17-09-0627,19,9,25.1,99,5,48.5,9,Ciudad de México,Milpa Alta,San Salvador Cuauhtenco,ACTIVIDADES AGROPECUARIAS,11/12/2017,11/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:46:00,01:44:00,1.73,2498,12.19,42.59,649.14,Centro
187,17-02-0187,32,23,54.37,116,52,29.4,4,Baja California,Tijuana,Ej. Lazaro Cardenas-Plan Libertadores,INTENCIONAL,07/12/2017,11/12/2017,diciembre,4 a 7 Días,Superficial,Pastizal Natural - PN,IMPACTO MODERADO,10,0,1160,3490,0,0,4660,Mayor a 100 Hectáreas,01:10:00,01:00:00,01:45:00,1.75,141600,71027.72,57753.47,882171.39,Noroeste
619,17-09-0619,19,8,22,99,11,3.9,12,Ciudad de México,Tlalpan,San Miguel Topilejo,INTENCIONAL,07/12/2017,07/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:15:00,01:45:00,1.75,4051,19.81,69.21,1054.85,Centro
510,17-21-0510,19,24,28.2,97,39,6.1,108,Puebla,Oriental,Desconocido,INTENCIONAL,19/12/2017,19/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:10:00,00:30:00,01:45:00,1.75,3550,15.24,53.24,811.43,Centro
651,17-09-0651,19,7,38.6,99,15,23.6,12,Ciudad de México,Tlalpan,San Miguel Topilejo,ACTIVIDADES AGROPECUARIAS,26/12/2017,26/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:35:00,01:45:00,1.75,3264,5.64,19.7,300.23,Centro
652,17-09-0652,19,8,13.8,99,15,32,12,Ciudad de México,Tlalpan,San Miguel Topilejo,INTENCIONAL,28/12/2017,28/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:20:00,01:45:00,1.75,3264,4.88,17.04,259.66,Centro
811,17-16-0811,19,40,8.6,100,30,54.91,34,Michoacán,Hidalgo,Pequeña Propiedad El Pilon,FUMADORES,19/12/2017,19/12/2017,diciembre,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:10:00,00:20:00,01:50:00,1.83,2999.97,7.62,15.73,239.75,Occidente
634,17-09-0634,19,8,53.1,99,10,15.3,12,Ciudad de México,Tlalpan,San Miguel Topilejo,INTENCIONAL,18/12/2017,18/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,2,0,0,2,0 a 5 Hectáreas,00:05:00,00:15:00,01:50:00,1.83,2153,30.48,106.47,1622.85,Centro
624,17-09-0624,19,7,36.2,99,4,57.1,9,Ciudad de México,Milpa Alta,San Pablo Oztotepec,ACTIVIDADES AGROPECUARIAS,10/12/2017,10/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,2,0,0,2,0 a 5 Hectáreas,00:05:00,00:41:00,01:51:00,1.85,2498,22.86,79.85,1217.14,Centro
633,17-09-0633,19,8,57.53,99,5,46.48,9,Ciudad de México,Milpa Alta,San Salvador Cuauhtenco,INTENCIONAL,18/12/2017,18/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:20:00,01:55:00,1.92,4268,15.24,53.24,811.43,Centro
197,17-30-0197,18,49,1,97,14,48.9,99,Veracruz,Maltrata,El Trebol,FUMADORES,13/12/2017,13/12/2017,diciembre,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:15:00,01:00:00,01:55:00,1.92,3454,3.81,7.86,119.87,Centro
303,17-13-0303,20,8,11.24,98,13,37.76,2,Hidalgo,Acaxochitlán,P.P. Sra. Concha Muñoz,FUMADORES,11/12/2017,11/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,1,6,0,0,0,7,6 a 10 Hectáreas,00:05:00,00:15:00,01:55:00,1.92,2328,106.85,373.19,5688.09,Centro
635,17-09-0635,19,8,39.6,99,10,17.2,12,Ciudad de México,Tlalpan,San Miguel Topilejo,ACTIVIDADES AGROPECUARIAS,18/12/2017,18/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:40:00,01:55:00,1.92,2115,6.1,21.29,324.57,Centro
617,17-09-0617,19,9,33.4,99,5,47.8,9,Ciudad de México,Milpa Alta,San Salvador Cuauhtenco,ACTIVIDADES AGROPECUARIAS,05/12/2017,05/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:52:00,01:59:00,1.98,2498,5.33,18.63,284,Centro
247,17-12-0247,18,8,48.39,98,56,44.28,8,Guerrero,Atenango del Río,Temalac de Morelos,CAZADORES,12/12/2017,13/12/2017,diciembre,2 a 3 Días,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,15,23,6,0,44,21 a 50 Hectáreas,01:30:00,00:30:00,02:00:00,2,11918,663.03,3079.98,46945.11,Centro
374,17-29-0374,19,14,51.9,98,4,41.6,50,Tlaxcala,San Francisco Tetlanohcan,San Francisco,INTENCIONAL,29/12/2017,29/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,1,0,0,0,1,0 a 5 Hectáreas,00:05:00,00:25:00,02:00:00,2,3594.5,11.43,39.93,608.57,Centro
653,17-09-0653,19,8,8.5,99,6,39.6,9,Ciudad de México,Milpa Alta,San Salvador Cuauhtenco,INTENCIONAL,29/12/2017,29/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:40:00,02:00:00,2,2115,3.05,10.65,162.29,Centro
505,17-21-0505,19,4,42.3,97,19,29.2,179,Puebla,Tlachichuca,Ejido San Miguel Soapan,INTENCIONAL,12/12/2017,12/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,2,0,0,2,0 a 5 Hectáreas,00:10:00,00:20:00,02:00:00,2,1700,30.48,106.47,1622.85,Centro
620,17-09-0620,19,11,21,99,16,10,12,Ciudad de México,Tlalpan,Ajusco,ACTIVIDADES AGROPECUARIAS,07/12/2017,07/12/2017,diciembre,1 Día,Superficial,Bosque de Oyamel - BA,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,00:05:00,00:25:00,02:05:00,2.08,3264,12.19,58.13,886,Centro
371,17-29-0371,19,16,1.1,98,5,56.3,10,Tlaxcala,Chiautempan,Tlacualpan ,ACTIVIDADES AGROPECUARIAS,15/12/2017,15/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,1,0,0,0,1,0 a 5 Hectáreas,00:05:00,00:20:00,02:05:00,2.08,1515.6,15.24,53.24,811.43,Centro
227,17-17-0227,19,0,17.5,99,13,57.1,7,Morelos,Cuernavaca,Chamilpa,OTRAS CAUSAS,01/12/2017,01/12/2017,diciembre,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:05:00,00:25:00,02:10:00,2.17,11304.22,1.52,3.58,54.54,Centro
209,17-30-0209,19,32,4.7,97,14,49.5,128,Veracruz,Perote,Ejido Justo Sierra,CAZADORES,27/12/2017,27/12/2017,diciembre,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:10:00,00:20:00,02:10:00,2.17,3664,3.81,13.31,202.86,Centro
